Timestamp(ms),CO_PPM,Temperature(C),Pressure(hPa),Humidity(%),Altitude(m),Status
762868,5.35,18.09,996.97,55.64,136.40,Warning
764888,5.52,18.09,996.97,55.40,136.42,Warning
766908,5.35,18.09,996.97,55.75,136.41,Warning
768928,5.52,18.09,996.97,55.78,136.41,Warning
770948,5.35,18.09,996.97,55.86,136.42,Warning
772968,5.52,18.09,996.97,55.89,136.45,Warning
774996,5.35,18.09,996.97,55.93,136.43,Warning
777016,5.35,18.09,996.97,55.92,136.43,Warning
779036,5.35,18.09,996.97,55.87,136.43,Warning
781056,5.35,18.09,996.97,56.17,136.43,Warning
783076,5.35,18.09,996.97,56.16,136.45,Warning
785096,5.35,18.09,996.97,56.33,136.43,Warning
787116,5.35,18.09,996.97,56.39,136.44,Warning
789136,5.35,18.09,996.97,56.30,136.42,Warning
791156,5.35,18.09,996.97,56.38,136.42,Warning
793176,5.35,18.09,996.97,56.49,136.40,Warning
795196,5.35,18.09,996.97,56.59,136.40,Warning
797218,5.35,18.09,996.97,56.64,136.40,Warning
799238,5.35,18.09,996.97,56.57,136.40,Warning
801258,5.35,18.09,996.98,56.32,136.37,Warning
803278,5.35,18.08,996.97,56.27,136.40,Warning
805298,5.35,18.08,996.97,56.40,136.40,Warning
807318,5.35,18.08,996.98,56.01,136.38,Warning
809338,5.35,18.08,996.98,55.70,136.37,Warning
811358,5.35,18.08,996.98,55.65,136.37,Warning
813378,5.35,18.08,996.98,55.42,136.34,Warning
815398,5.35,18.08,996.98,55.40,136.33,Warning
817420,5.35,18.08,996.98,55.55,136.35,Warning
819440,5.35,18.08,996.98,55.52,136.32,Warning
821460,5.35,18.08,996.98,55.43,136.32,Warning
823480,5.35,18.08,996.98,55.52,136.31,Warning
825500,5.35,18.08,996.99,55.43,136.29,Warning
827520,5.35,18.08,996.98,55.70,136.34,Warning
829540,5.35,18.08,996.98,55.69,136.36,Warning
831560,5.35,18.08,996.98,55.76,136.32,Warning
833580,5.35,18.08,996.99,55.75,136.30,Warning
835600,5.35,18.07,996.98,55.55,136.32,Warning
837620,5.35,18.07,996.98,55.48,136.32,Warning
839642,5.35,18.07,996.99,55.75,136.30,Warning
841662,5.35,18.07,996.99,55.84,136.30,Warning
843682,5.35,18.07,996.98,55.95,136.32,Warning
845702,5.35,18.07,996.98,56.04,136.32,Warning
847722,5.35,18.07,996.98,55.69,136.32,Warning
849742,5.35,18.07,996.98,55.64,136.33,Warning
851762,5.35,18.08,996.98,55.75,136.32,Warning
853782,5.35,18.08,996.99,55.94,136.30,Warning
855802,5.35,18.08,996.98,55.85,136.33,Warning
857822,5.35,18.08,996.98,56.02,136.34,Warning
859842,5.35,18.08,996.98,56.06,136.33,Warning
861864,5.35,18.07,996.98,56.17,136.36,Warning
863884,5.35,18.07,996.98,56.24,136.36,Warning
865904,5.35,18.07,996.98,56.29,136.35,Warning
867924,5.35,18.07,996.98,56.29,136.37,Warning
869944,5.35,18.07,996.98,56.39,136.34,Warning
871964,5.35,18.07,996.98,56.34,136.38,Warning
873984,5.35,18.07,996.98,56.38,136.36,Warning
876004,5.35,18.07,996.98,56.38,136.35,Warning
878024,5.35,18.07,996.98,56.50,136.32,Warning
880044,5.35,18.07,996.98,56.53,136.35,Warning
882064,5.35,18.06,996.98,56.45,136.36,Warning
884086,5.35,18.06,996.98,56.46,136.38,Warning
886106,5.35,18.06,996.97,56.25,136.40,Warning
888126,5.35,18.06,996.97,56.57,136.43,Warning
890146,5.35,18.06,996.97,56.53,136.42,Warning
892166,5.35,18.06,996.97,56.50,136.42,Warning
894186,5.35,18.06,996.97,56.53,136.44,Warning
896206,5.35,18.06,996.97,56.61,136.41,Warning
898226,5.35,18.06,996.97,56.32,136.39,Warning
900246,5.35,18.06,996.98,56.64,136.38,Warning
902266,5.35,18.05,996.98,56.79,136.37,Warning
904286,5.35,18.05,996.98,56.81,136.37,Warning
906308,5.35,18.05,996.98,56.85,136.38,Warning
908328,5.35,18.05,996.97,56.82,136.40,Warning
910348,5.35,18.05,996.98,56.83,136.37,Warning
912368,5.35,18.05,996.98,56.82,136.36,Warning
914388,5.35,18.04,996.97,56.76,136.40,Warning
916408,5.35,18.04,996.97,56.70,136.40,Warning
918428,5.20,18.04,996.98,56.65,136.39,Warning
920448,5.35,18.04,996.98,56.53,136.39,Warning
922468,5.35,18.04,996.97,56.62,136.44,Warning
924488,5.35,18.04,996.97,56.61,136.42,Warning
926508,5.35,18.04,996.97,56.55,136.41,Warning
928530,5.35,18.04,996.97,56.49,136.43,Warning
930550,5.35,18.04,996.98,56.47,136.39,Warning
932570,5.35,18.04,996.98,56.44,136.36,Warning
934590,5.35,18.03,996.98,56.39,136.38,Warning
936610,5.35,18.03,996.98,56.39,136.34,Warning
938630,5.35,18.03,996.98,56.47,136.37,Warning
940650,5.35,18.03,996.98,56.48,136.33,Warning
942670,5.35,18.03,996.98,56.49,136.36,Warning
944690,5.35,18.03,996.98,56.57,136.36,Warning
946710,5.35,18.03,996.98,56.59,136.38,Warning
948730,5.35,18.02,996.97,56.59,136.42,Warning
950758,5.20,18.02,996.97,56.56,136.43,Warning
952778,5.35,18.02,996.97,56.55,136.43,Warning
954798,5.35,18.02,996.97,56.60,136.43,Warning
956818,5.35,18.02,996.98,56.73,136.38,Warning
958838,5.35,18.02,996.97,56.72,136.42,Warning
960858,5.35,18.02,996.97,56.69,136.39,Warning
962878,5.35,18.02,996.98,56.66,136.36,Warning
964898,5.35,18.02,996.98,56.61,136.38,Warning
966918,5.35,18.02,996.98,56.63,136.38,Warning
968938,5.35,18.01,996.97,56.67,136.40,Warning
970958,5.35,18.01,996.98,56.77,136.36,Warning
972980,5.35,18.01,996.98,56.81,136.37,Warning
975000,5.35,18.01,996.98,56.81,136.39,Warning
977020,5.35,18.01,996.98,56.81,136.37,Warning
979040,5.20,18.01,996.98,56.77,136.37,Warning
981060,5.35,18.01,996.98,56.78,136.36,Warning
983080,5.20,18.01,996.98,56.80,136.38,Warning
985100,5.35,18.01,996.98,56.81,136.38,Warning
987120,5.20,18.00,996.97,56.79,136.42,Warning
989147,5.20,18.00,996.98,56.76,136.39,Warning
991167,5.20,18.00,996.97,56.70,136.44,Warning
993187,5.35,18.00,996.97,56.68,136.44,Warning
995209,5.20,18.00,996.97,56.69,136.41,Warning
997229,5.20,18.00,996.97,56.67,136.41,Warning
999249,5.35,18.00,996.97,56.70,136.44,Warning
1001269,5.35,18.00,996.97,56.75,136.43,Warning
1003289,5.20,18.00,996.97,56.79,136.42,Warning
1005309,5.20,18.00,996.97,56.82,136.40,Warning
1007329,5.35,17.99,996.97,56.84,136.41,Warning
1009349,5.20,17.99,996.97,56.85,136.40,Warning
1011369,5.35,17.99,996.97,56.91,136.42,Warning
1013389,5.20,17.99,996.97,56.92,136.40,Warning
1015411,5.20,17.99,996.97,56.91,136.40,Warning
1017431,5.20,17.99,996.97,56.91,136.41,Warning
1019451,5.35,17.99,996.98,56.88,136.37,Warning
1021471,5.20,17.99,996.98,56.82,136.37,Warning
1023491,5.20,17.98,996.98,56.80,136.38,Warning
1025511,5.20,17.98,996.98,56.80,136.35,Warning
1027531,5.20,17.98,996.98,56.75,136.35,Warning
1029551,5.20,17.98,996.98,56.76,136.34,Warning
1031571,5.20,17.98,996.98,56.77,136.37,Warning
1033591,5.20,17.98,996.98,56.75,136.36,Warning
1035611,5.20,17.98,996.98,56.74,136.33,Warning
1037633,5.20,17.98,996.98,56.74,136.38,Warning
1039653,5.20,17.98,996.98,56.76,136.35,Warning
1041673,5.20,17.98,996.98,56.80,136.34,Warning
1043693,5.20,17.98,996.98,56.81,136.37,Warning
1045713,5.20,17.98,996.98,56.85,136.36,Warning
1047733,5.20,17.97,996.98,56.85,136.38,Warning
1049753,5.20,17.97,996.98,56.81,136.36,Warning
1051773,5.20,17.97,996.98,56.80,136.37,Warning
1053793,5.20,17.97,996.98,56.81,136.37,Warning
1055813,5.20,17.97,996.98,56.81,136.34,Warning
1057833,5.20,17.97,996.99,56.81,136.30,Warning
1059855,5.20,17.97,996.98,56.89,136.32,Warning
1061875,5.20,17.97,996.98,56.94,136.32,Warning
1063895,5.20,17.97,996.98,56.93,136.31,Warning
1065915,5.20,17.96,996.99,57.03,136.30,Warning
1067935,5.20,17.96,996.99,57.03,136.30,Warning
1069955,5.20,17.96,996.99,57.03,136.30,Warning
1071975,5.20,17.96,996.99,56.98,136.25,Warning
1073995,5.20,17.96,996.99,57.03,136.22,Warning
1076015,5.20,17.96,996.99,57.01,136.24,Warning
1078035,5.20,17.96,996.99,56.96,136.27,Warning
1080057,5.20,17.95,996.99,56.98,136.28,Warning
1082077,5.20,17.95,996.99,56.94,136.26,Warning
1084097,5.20,17.95,996.99,56.95,136.23,Warning
1086117,5.20,17.95,997.00,56.95,136.20,Warning
1088137,5.20,17.95,997.00,56.98,136.19,Warning
1090157,5.20,17.95,997.00,57.00,136.19,Warning
1092177,5.20,17.95,997.00,57.04,136.22,Warning
1094197,5.20,17.95,996.99,57.05,136.26,Warning
1096217,5.20,17.95,996.99,57.05,136.24,Warning
1098237,5.20,17.95,996.99,57.07,136.25,Warning
1100257,5.20,17.95,996.99,57.05,136.24,Warning
1102279,5.20,17.95,996.99,57.04,136.24,Warning
1104299,5.20,17.95,996.99,57.02,136.24,Warning
1106319,5.20,17.94,996.99,57.04,136.24,Warning
1108339,5.20,17.94,997.00,57.06,136.20,Warning
1110359,5.20,17.94,997.00,57.11,136.16,Warning
1112379,5.20,17.94,997.00,57.10,136.16,Warning
1114399,5.20,17.94,997.00,57.07,136.15,Warning
1116419,5.20,17.94,997.00,57.05,136.15,Warning
1118439,5.20,17.94,997.01,57.02,136.14,Warning
1120459,5.20,17.94,997.00,56.97,136.14,Warning
1122479,5.20,17.94,997.00,56.95,136.14,Warning
1124508,5.20,17.94,997.01,56.97,136.13,Warning
1126528,5.20,17.94,997.01,57.02,136.13,Warning
1128548,5.20,17.94,997.01,57.06,136.07,Warning
1130568,5.20,17.94,997.01,57.03,136.07,Warning
1132588,5.20,17.94,997.01,57.03,136.07,Warning
1134608,5.20,17.94,997.02,57.03,136.03,Warning
1136628,5.20,17.93,997.02,57.01,136.05,Warning
1138648,5.20,17.93,997.01,56.97,136.07,Warning
1140668,5.20,17.93,997.01,56.97,136.07,Warning
1142688,5.20,17.93,997.01,57.03,136.10,Warning
1144710,5.20,17.93,997.01,57.08,136.06,Warning
1146730,5.20,17.93,997.01,57.09,136.09,Warning
1148750,5.20,17.93,997.01,57.11,136.09,Warning
1150770,5.20,17.93,997.01,57.08,136.10,Warning
1152790,5.20,17.93,997.01,57.04,136.10,Warning
1154810,5.20,17.92,997.01,57.03,136.11,Warning
1156830,5.20,17.92,997.01,56.97,136.09,Warning
1158850,5.20,17.92,997.01,57.01,136.08,Warning
1160870,5.20,17.92,997.01,57.03,136.10,Warning
1162890,5.20,17.92,997.01,57.04,136.08,Warning
1164910,5.20,17.92,997.01,57.08,136.11,Warning
1166932,5.20,17.92,997.01,57.09,136.12,Warning
1168952,5.20,17.92,997.00,57.12,136.16,Warning
1170972,5.20,17.92,997.01,57.10,136.11,Warning
1172992,5.20,17.92,997.01,57.08,136.11,Warning
1175012,5.20,17.91,997.01,57.07,136.13,Warning
1177032,5.20,17.91,997.01,57.10,136.08,Warning
1179052,5.20,17.91,997.02,57.13,136.03,Warning
1181072,5.20,17.91,997.02,57.12,136.03,Warning
1183092,5.20,17.91,997.02,57.13,136.01,Warning
1185112,5.20,17.91,997.03,57.09,135.97,Warning
1187132,5.20,17.91,997.03,57.12,135.96,Warning
1189154,5.20,17.91,997.03,57.10,135.90,Warning
1191174,5.20,17.91,997.03,57.05,135.91,Warning
1193194,5.20,17.91,997.04,57.09,135.88,Warning
1195214,5.20,17.90,997.03,57.04,135.89,Warning
1197234,5.20,17.90,997.04,57.04,135.83,Warning
1199254,5.20,17.90,997.04,57.04,135.84,Warning
1201274,5.20,17.90,997.05,57.08,135.79,Warning
1203294,5.20,17.90,997.04,57.10,135.84,Warning
1205314,5.20,17.90,997.04,57.13,135.81,Warning
1207334,5.20,17.90,997.05,57.14,135.79,Warning
1209356,5.20,17.90,997.05,57.16,135.77,Warning
1211376,5.20,17.90,997.05,57.17,135.79,Warning
1213396,5.20,17.90,997.05,57.22,135.79,Warning
1215416,5.20,17.90,997.05,57.25,135.78,Warning
1217436,5.20,17.90,997.05,57.25,135.73,Warning
1219456,5.20,17.90,997.06,57.23,135.71,Warning
1221476,5.20,17.89,997.06,57.21,135.68,Warning
1223496,5.20,17.89,997.06,57.17,135.64,Warning
1225516,5.20,17.89,997.07,57.16,135.61,Warning
1227536,5.20,17.89,997.07,57.16,135.56,Warning
1229556,5.20,17.89,997.08,57.14,135.53,Warning
1231578,5.20,17.89,997.08,57.15,135.53,Warning
1233631,5.20,17.89,997.08,57.14,135.51,Warning
1235651,5.20,17.89,997.08,57.08,135.53,Warning
1237671,5.20,17.89,997.08,57.06,135.52,Warning
1239691,5.20,17.89,997.08,57.10,135.50,Warning
1241711,5.20,17.89,997.08,57.09,135.49,Warning
1243731,5.20,17.89,997.08,57.06,135.52,Warning
1245751,5.20,17.89,997.08,57.04,135.54,Warning
1247771,5.20,17.89,997.07,57.10,135.56,Warning
1249791,5.20,17.89,997.07,57.09,135.56,Warning
1251811,5.20,17.89,997.08,57.12,135.55,Warning
1253833,5.20,17.88,997.07,57.09,135.57,Warning
1255853,5.20,17.88,997.08,57.06,135.54,Warning
1257873,5.20,17.88,997.08,57.08,135.52,Warning
1259893,5.20,17.88,997.08,57.16,135.50,Warning
1261913,5.20,17.88,997.08,57.16,135.48,Warning
1263933,5.20,17.88,997.08,57.11,135.52,Warning
1265953,5.20,17.88,997.08,57.14,135.47,Warning
1267973,5.20,17.88,997.09,57.12,135.44,Warning
1269993,5.20,17.88,997.09,57.11,135.43,Warning
1272013,5.20,17.88,997.09,57.10,135.45,Warning
1274035,5.20,17.88,997.09,57.13,135.42,Warning
1276055,5.20,17.88,997.09,57.12,135.42,Warning
1278075,5.20,17.88,997.09,57.17,135.46,Warning
1280095,5.20,17.88,997.09,57.20,135.44,Warning
1282115,5.20,17.87,997.08,57.24,135.48,Warning
1284135,5.20,17.87,997.08,57.35,135.48,Warning
1286155,5.20,17.87,997.08,57.40,135.47,Warning
1288175,5.20,17.87,997.08,57.42,135.49,Warning
1290195,5.20,17.87,997.08,57.42,135.48,Warning
1292215,5.20,17.87,997.08,57.39,135.48,Warning
1294235,5.20,17.87,997.09,57.38,135.45,Warning
1296264,5.20,17.86,997.09,57.33,135.46,Warning
1298284,5.20,17.86,997.09,57.39,135.46,Warning
1300304,5.20,17.86,997.09,57.36,135.45,Warning
1302324,5.20,17.86,997.09,57.39,135.43,Warning
1304344,5.20,17.86,997.09,57.38,135.43,Warning
1306364,5.20,17.86,997.09,57.39,135.46,Warning
1308384,5.20,17.86,997.08,57.39,135.49,Warning
1310404,5.20,17.86,997.08,57.39,135.52,Warning
1312424,5.20,17.86,997.08,57.39,135.54,Warning
1314444,5.20,17.86,997.08,57.40,135.54,Warning
1316464,5.20,17.86,997.07,57.38,135.57,Warning
1318486,5.20,17.86,997.07,57.35,135.55,Warning
1320506,5.20,17.86,997.07,57.33,135.55,Warning
1322526,5.20,17.86,997.07,57.31,135.55,Warning
1324546,5.20,17.86,997.07,57.27,135.55,Warning
1326566,5.20,17.86,997.08,57.23,135.52,Warning
1328586,5.20,17.86,997.08,57.25,135.54,Warning
1330606,5.20,17.86,997.08,57.27,135.51,Warning
1332626,5.20,17.86,997.08,57.25,135.51,Warning
1334646,5.20,17.86,997.08,57.23,135.51,Warning
1336666,5.20,17.86,997.08,57.19,135.49,Warning
1338688,5.20,17.86,997.08,57.18,135.52,Warning
1340708,5.20,17.86,997.08,57.22,135.54,Warning
1342728,5.20,17.86,997.08,57.23,135.54,Warning
1344748,5.20,17.86,997.08,57.19,135.54,Warning
1346768,5.20,17.86,997.08,57.23,135.54,Warning
1348788,5.20,17.86,997.08,57.28,135.54,Warning
1350808,5.20,17.86,997.08,57.34,135.53,Warning
1352828,5.20,17.86,997.07,57.35,135.57,Warning
1354848,5.20,17.86,997.07,57.30,135.57,Warning
1356868,5.20,17.86,997.07,57.24,135.58,Warning
1358888,5.20,17.86,997.07,57.25,135.59,Warning
1360910,5.20,17.85,997.06,57.29,135.66,Warning
1362930,5.20,17.85,997.06,57.31,135.64,Warning
1364950,5.20,17.85,997.06,57.31,135.64,Warning
1366970,5.20,17.85,997.06,57.33,135.64,Warning
1368990,5.20,17.85,997.06,57.30,135.71,Warning
1371010,5.20,17.85,997.06,57.24,135.69,Warning
1373030,5.20,17.85,997.05,57.23,135.74,Warning
1375050,5.20,17.85,997.05,57.23,135.75,Warning
1377070,5.20,17.85,997.04,57.24,135.80,Warning
1379090,5.20,17.85,997.04,57.25,135.83,Warning
1381110,5.20,17.85,997.04,57.28,135.86,Warning
1383132,5.20,17.85,997.04,57.26,135.86,Warning
1385152,5.20,17.85,997.04,57.28,135.86,Warning
1387172,5.20,17.85,997.03,57.30,135.89,Warning
1389192,5.20,17.85,997.04,57.30,135.88,Warning
1391212,5.20,17.85,997.03,57.30,135.92,Warning
1393232,5.20,17.85,997.03,57.30,135.93,Warning
1395252,5.20,17.85,997.03,57.28,135.95,Warning
1397272,5.20,17.85,997.03,57.29,135.96,Warning
1399292,5.20,17.85,997.02,57.28,135.98,Warning
1401312,5.20,17.84,997.02,57.28,136.01,Warning
1403334,5.20,17.84,997.01,57.24,136.06,Warning
1405354,5.20,17.84,997.01,57.23,136.08,Warning
1407374,5.20,17.84,997.01,57.20,136.08,Warning
1409394,5.20,17.84,997.01,57.14,136.10,Warning
1411414,5.20,17.84,997.01,57.13,136.08,Warning
1413434,5.20,17.84,997.01,57.14,136.11,Warning
1415454,5.20,17.84,997.00,57.17,136.15,Warning
1417474,5.20,17.84,997.00,57.19,136.18,Warning
1419494,5.20,17.84,997.00,57.24,136.21,Warning
1421514,5.20,17.83,996.99,57.25,136.23,Warning
1423534,5.20,17.83,996.99,57.30,136.23,Warning
1425556,5.20,17.83,996.99,57.31,136.24,Warning
1427576,5.20,17.83,996.99,57.25,136.27,Warning
1429596,5.20,17.83,996.98,57.21,136.35,Warning
1431616,5.20,17.83,996.98,57.15,136.37,Warning
1433636,5.20,17.83,996.98,57.13,136.37,Warning
1435656,5.20,17.83,996.98,57.12,136.33,Warning
1437676,5.20,17.83,996.98,57.14,136.33,Warning
1439696,5.20,17.83,996.98,57.14,136.37,Warning
1441716,5.20,17.83,996.98,57.18,136.35,Warning
1443736,5.20,17.83,996.98,57.15,136.32,Warning
1445756,5.20,17.83,996.98,57.11,136.31,Warning
1447778,5.20,17.83,996.99,57.12,136.28,Warning
1449798,5.20,17.83,996.99,57.14,136.30,Warning
1451818,5.20,17.83,996.99,57.21,136.30,Warning
1453838,5.20,17.83,996.98,57.25,136.32,Warning
1455858,5.20,17.83,996.98,57.31,136.35,Warning
1457878,5.20,17.83,996.97,57.30,136.40,Warning
1459898,5.20,17.83,996.97,57.26,136.43,Warning
1461918,5.20,17.83,996.97,57.22,136.43,Warning
1463938,5.20,17.83,996.97,57.24,136.44,Warning
1465958,5.20,17.83,996.97,57.29,136.44,Warning
1467986,5.20,17.82,996.96,57.32,136.49,Warning
1470006,5.20,17.82,996.96,57.32,136.51,Warning
1472026,5.20,17.82,996.96,57.36,136.54,Warning
1474046,5.20,17.82,996.95,57.35,136.57,Warning
1476096,5.20,17.82,996.95,57.29,136.59,Warning
1478116,5.20,17.82,996.95,57.24,136.59,Warning
1480136,5.20,17.82,996.95,57.21,136.64,Warning
1482156,5.20,17.82,996.95,57.24,136.64,Warning
1484176,5.20,17.82,996.94,57.30,136.67,Warning
1486196,5.20,17.82,996.93,57.27,136.73,Warning
1488216,5.20,17.81,996.93,57.25,136.73,Warning
1490238,5.20,17.81,996.94,57.25,136.69,Warning
1492258,5.20,17.81,996.94,57.24,136.69,Warning
1494278,5.20,17.81,996.93,57.19,136.73,Warning
1496298,5.20,17.81,996.93,57.19,136.77,Warning
1498318,5.20,17.81,996.93,57.22,136.77,Warning
1500338,5.20,17.81,996.93,57.21,136.78,Warning
1502358,5.20,17.81,996.93,57.19,136.76,Warning
1504378,5.20,17.81,996.93,57.16,136.75,Warning
1506398,5.20,17.81,996.93,57.16,136.73,Warning
1508418,5.20,17.81,996.93,57.19,136.76,Warning
1510438,5.20,17.81,996.93,57.21,136.74,Warning
1512460,5.20,17.81,996.93,57.20,136.76,Warning
1514480,5.20,17.81,996.93,57.23,136.77,Warning
1516500,5.20,17.81,996.93,57.28,136.74,Warning
1518520,5.20,17.81,996.93,57.29,136.76,Warning
1520540,5.20,17.80,996.93,57.36,136.81,Warning
1522560,5.20,17.80,996.93,57.37,136.79,Warning
1524580,5.20,17.80,996.93,57.36,136.78,Warning
1526600,5.20,17.80,996.93,57.36,136.78,Warning
1528620,5.20,17.80,996.93,57.36,136.81,Warning
1530640,5.20,17.80,996.93,57.34,136.81,Warning
1532662,5.04,17.80,996.92,57.29,136.82,Warning
1534682,5.04,17.80,996.92,57.25,136.82,Warning
1536702,5.20,17.80,996.92,57.26,136.82,Warning
1538722,5.04,17.80,996.92,57.28,136.83,Warning
1540742,5.20,17.80,996.92,57.31,136.86,Warning
1542762,5.20,17.80,996.92,57.32,136.86,Warning
1544782,5.20,17.80,996.92,57.33,136.89,Warning
1546802,5.20,17.80,996.91,57.34,136.94,Warning
1548822,5.04,17.80,996.91,57.32,136.93,Warning
1550842,5.20,17.80,996.91,57.36,136.91,Warning
1552862,5.20,17.80,996.91,57.36,136.90,Warning
1554884,5.20,17.80,996.91,57.34,136.93,Warning
1556904,5.04,17.80,996.91,57.36,136.91,Warning
1558924,5.20,17.80,996.91,57.32,136.94,Warning
1560944,5.20,17.80,996.91,57.31,136.93,Warning
1562964,5.20,17.80,996.91,57.31,136.93,Warning
1564984,5.20,17.80,996.90,57.31,136.99,Warning
1567004,5.20,17.80,996.90,57.29,137.02,Warning
1569024,5.20,17.80,996.90,57.31,136.99,Warning
1571044,5.20,17.80,996.91,57.29,136.97,Warning
1573064,5.04,17.80,996.90,57.31,137.01,Warning
1575084,5.04,17.79,996.90,57.32,137.02,Warning
1577106,5.20,17.79,996.90,57.38,137.02,Warning
1579126,5.20,17.79,996.90,57.34,137.02,Warning
1581146,5.20,17.79,996.90,57.35,137.02,Warning
1583166,5.20,17.79,996.90,57.32,137.03,Warning
1585186,5.04,17.79,996.90,57.32,137.05,Warning
1587206,5.20,17.79,996.89,57.38,137.07,Warning
1589226,5.20,17.79,996.89,57.40,137.07,Warning
1591246,5.20,17.79,996.89,57.37,137.09,Warning
1593266,5.20,17.79,996.89,57.33,137.12,Warning
1595286,5.20,17.79,996.89,57.32,137.15,Warning
1597308,5.20,17.79,996.89,57.31,137.13,Warning
1599328,5.04,17.79,996.89,57.31,137.13,Warning
1601348,5.20,17.79,996.88,57.26,137.17,Warning
1603368,5.20,17.79,996.88,57.22,137.17,Warning
1605388,5.20,17.79,996.88,57.22,137.15,Warning
1607408,5.20,17.79,996.88,57.20,137.15,Warning
1609428,5.20,17.79,996.89,57.16,137.14,Warning
1611448,5.20,17.79,996.88,57.15,137.19,Warning
1613468,5.20,17.79,996.88,57.16,137.15,Warning
1615488,5.20,17.79,996.88,57.20,137.15,Warning
1617508,5.20,17.79,996.88,57.17,137.17,Warning
1619530,5.04,17.79,996.88,57.15,137.15,Warning
1621550,5.20,17.79,996.88,57.14,137.15,Warning
1623570,5.20,17.79,996.88,57.29,137.19,Warning
1625590,5.20,17.79,996.88,57.33,137.17,Warning
1627610,5.20,17.79,996.88,57.38,137.17,Warning
1629630,5.04,17.79,996.88,57.32,137.23,Warning
1631650,5.04,17.79,996.87,57.30,137.27,Warning
1633670,5.04,17.79,996.87,57.34,137.25,Warning
1635690,5.04,17.79,996.87,57.32,137.25,Warning
1637710,5.04,17.79,996.87,57.33,137.25,Warning
1639730,5.04,17.79,996.87,57.36,137.27,Warning
1641758,5.04,17.79,996.87,57.33,137.25,Warning
1643778,5.04,17.79,996.87,57.32,137.28,Warning
1645798,5.04,17.79,996.86,57.30,137.32,Warning
1647818,5.04,17.78,996.86,57.26,137.37,Warning
1649838,5.04,17.79,996.86,57.24,137.35,Warning
1651858,5.04,17.79,996.86,57.22,137.37,Warning
1653878,5.04,17.78,996.86,57.21,137.40,Warning
1655898,5.04,17.79,996.86,57.20,137.38,Warning
1657918,5.04,17.79,996.86,57.17,137.38,Warning
1659938,5.04,17.79,996.86,57.20,137.37,Warning
1661960,5.04,17.78,996.85,57.28,137.41,Warning
1663980,5.04,17.78,996.85,57.29,137.44,Warning
1666000,5.04,17.78,996.85,57.33,137.43,Warning
1668020,5.04,17.78,996.85,57.33,137.43,Warning
1670040,5.04,17.78,996.84,57.39,137.52,Warning
1672060,5.04,17.78,996.84,57.41,137.51,Warning
1674080,5.04,17.78,996.83,57.47,137.60,Warning
1676100,5.04,17.78,996.83,57.50,137.61,Warning
1678120,5.04,17.78,996.83,57.56,137.61,Warning
1680140,5.04,17.78,996.83,57.54,137.61,Warning
1682160,5.04,17.78,996.82,57.56,137.68,Warning
1684182,5.04,17.78,996.82,57.56,137.69,Warning
1686202,5.04,17.78,996.82,57.53,137.72,Warning
1688222,5.04,17.78,996.82,57.52,137.71,Warning
1690242,5.04,17.78,996.82,57.48,137.69,Warning
1692262,5.04,17.78,996.82,57.48,137.70,Warning
1694282,5.04,17.78,996.82,57.48,137.70,Warning
1696302,5.04,17.78,996.82,57.44,137.69,Warning
1698322,5.04,17.78,996.82,57.44,137.69,Warning
1700342,5.04,17.78,996.82,57.44,137.66,Warning
1702362,5.04,17.78,996.82,57.39,137.67,Warning
1704382,5.04,17.78,996.82,57.36,137.68,Warning
1706404,5.04,17.78,996.83,57.31,137.65,Warning
1708424,5.04,17.78,996.82,57.27,137.66,Warning
1710444,5.04,17.77,996.82,57.19,137.69,Warning
1712464,5.04,17.77,996.82,57.21,137.70,Warning
1714484,5.04,17.77,996.81,57.23,137.76,Warning
1716504,5.04,17.77,996.81,57.24,137.76,Warning
1718524,5.04,17.77,996.81,57.25,137.79,Warning
1720544,5.04,17.77,996.81,57.28,137.79,Warning
1722587,5.04,17.77,996.81,57.31,137.81,Warning
1724607,5.04,17.77,996.81,57.30,137.82,Warning
1726629,5.04,17.77,996.80,57.36,137.87,Warning
1728649,5.04,17.77,996.80,57.42,137.88,Warning
1730669,5.04,17.77,996.79,57.42,137.93,Warning
1732689,5.04,17.77,996.79,57.42,137.93,Warning
1734709,5.04,17.77,996.80,57.41,137.90,Warning
1736729,5.04,17.77,996.80,57.43,137.89,Warning
1738749,5.04,17.77,996.80,57.46,137.89,Warning
1740769,5.04,17.77,996.80,57.52,137.87,Warning
1742789,5.04,17.77,996.79,57.51,137.93,Warning
1744809,5.04,17.77,996.79,57.50,137.92,Warning
1746829,5.04,17.77,996.79,57.58,137.93,Warning
1748851,5.04,17.76,996.79,57.59,137.92,Warning
1750871,5.04,17.76,996.79,57.57,137.92,Warning
1752891,5.04,17.76,996.80,57.54,137.90,Warning
1754911,5.04,17.76,996.80,57.54,137.90,Warning
1756931,5.04,17.76,996.79,57.54,137.95,Warning
1758951,5.04,17.76,996.80,57.53,137.90,Warning
1760971,5.04,17.76,996.79,57.52,137.93,Warning
1762991,5.04,17.76,996.79,57.52,137.93,Warning
1765011,5.04,17.76,996.79,57.50,137.95,Warning
1767031,5.04,17.76,996.79,57.47,137.98,Warning
1769051,5.04,17.76,996.78,57.46,138.02,Warning
1771073,5.04,17.76,996.79,57.46,137.99,Warning
1773093,5.04,17.76,996.78,57.46,138.00,Warning
1775113,5.04,17.76,996.78,57.47,138.04,Warning
